"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f4d7f7777c0","      UIADD3 UR4, UR8, 0x204, URZ","261","0","261","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7777d0","      UIADD3 UR6, UR9, 0x204, URZ","817","130","817","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","19","0","0","0","0","1","0","0","0","0","5","277","0","0","0","515","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129"
"0x7f4d7f7777e0","      UMOV UR5, 0x40000040","514","0","514","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","224","0","0","0","0","0","0","0","0","0","0","290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7777f0","      UMOV UR7, 0x40000040","321","0","321","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777800","      HGMMA.64x64x16.F32 R88, gdesc[UR4], R88","3868","2679","3868","8388608","268435456","268435456","32","32","0","Shared","Load","-","8","0","67108864","67108864","0","0","195","0","0","0","0","0","0","1449","0","0","98","260","0","0","0","1866","0","0","5","0","0","0","0","0","0","1411","0","0","0","0","0","0","0","1263"
"0x7f4d7f777810","      UIADD3 UR4, UR8, 0x206, URZ","317","0","317","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777820","      UIADD3 UR6, UR9, 0x206, URZ","760","184","760","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","2","256","0","0","0","478","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164"
"0x7f4d7f777830","      UMOV UR5, 0x40000040","461","0","461","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777840","      UMOV UR7, 0x40000040","338","0","338","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777850","      HGMMA.64x64x16.F32 R88, gdesc[UR4], R88, gsb0","2874","1814","2874","8388608","268435456","268435456","32","32","0","Shared","Load","-","8","0","67108864","67108864","0","0","123","0","0","0","0","0","0","676","0","0","81","264","0","0","0","1730","0","0","4","0","0","0","0","0","0","548","0","0","0","0","0","0","0","1262"
"0x7f4d7f777860","      WARPGROUP.DEPBAR.LE gsb0, 0x0","69583","57037","69583","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","67098","0","31","0","0","0","0","0","0","0","0","0","1865","275","0","0","0","314","56834","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202"
"0x7f4d7f777870","      FMNMX R9, R88, -INF , !PT","724","108","724","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","8","0","0","0","0","28","0","0","0","0","101","293","0","0","0","294","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","97"
"0x7f4d7f777880","      SYNCS.ARRIVE.TRANS64.A1T0 RZ, [R0+URZ+0x10], RZ","262","0","262","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777890","      FMNMX R11, R90, -INF , !PT","263","0","263","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7778a0","      MEMBAR.ALL.CTA","282","0","282","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7778b0","      FENCE.VIEW.ASYNC.S","2929","975","2929","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","13","0","0","0","659","0","0","0","0","0","590","265","0","0","0","1402","0","0","5","0","0","0","370","0","0","0","0","0","0","0","0","0","0","600"
"0x7f4d7f7778c0","      FMNMX R9, R92, R9, !PT","271","0","271","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7778d0","      FMNMX R11, R94, R11, !PT","1214","257","1214","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","179","0","0","0","0","488","278","0","0","0","264","0","0","2","0","0","0","0","79","0","0","0","0","0","0","0","0","0","176"
"0x7f4d7f7778e0","      FMNMX R9, R96, R9, !PT","601","198","601","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","20","0","0","0","0","71","231","0","0","0","278","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","195"
"0x7f4d7f7778f0","      FMNMX R11, R98, R11, !PT","723","109","723","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","6","0","0","0","0","34","0","0","0","0","153","265","0","0","0","265","0","0","3","0","0","0","0","8","0","0","0","0","0","0","0","0","0","98"
"0x7f4d7f777900","      FMNMX R9, R100, R9, !PT","741","131","741","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","18","0","0","0","0","205","276","0","0","0","241","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","121"
"0x7f4d7f777910","      FMNMX R11, R102, R11, !PT","706","191","706","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","6","0","0","0","0","29","0","0","0","0","126","284","0","0","0","261","0","0","6","0","0","0","0","21","0","0","0","0","0","0","0","0","0","164"
"0x7f4d7f777920","      FMNMX R9, R104, R9, !PT","960","279","960","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","147","0","0","0","0","251","292","0","0","0","269","0","0","0","0","0","0","0","136","0","0","0","0","0","0","0","0","0","143"
"0x7f4d7f777930","      FMNMX R11, R106, R11, !PT","1158","196","1158","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","14","0","0","0","0","152","0","0","0","0","457","273","0","0","0","262","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","144"
"0x7f4d7f777940","      FMNMX R9, R108, R9, !PT","840","190","840","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","41","0","0","0","0","40","0","0","0","0","192","285","0","0","0","282","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","180"
"0x7f4d7f777950","      FMNMX R11, R110, R11, !PT","2149","79","2149","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","49","0","0","0","0","224","0","0","0","0","1347","241","0","0","0","288","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","71"
"0x7f4d7f777960","      FMNMX R9, R112, R9, !PT","973","163","973","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","21","0","0","0","0","68","0","0","0","0","287","255","0","0","0","342","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","153"
"0x7f4d7f777970","      FMNMX R11, R114, R11, !PT","906","149","906","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","16","0","0","0","0","68","0","0","0","0","271","250","0","0","0","301","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","142"
"0x7f4d7f777980","      FMNMX R8, R116, R9, !PT","839","229","839","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","32","0","0","0","0","58","0","0","0","0","196","270","0","0","0","283","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","193"
"0x7f4d7f777990","      FMNMX R16, R118, R11, !PT","1573","191","1573","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","170","0","0","0","0","155","0","0","0","0","603","246","0","0","0","399","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","96"
"0x7f4d7f7779a0","      FMNMX R8, R89, R8, !PT","980","159","980","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","120","0","0","0","0","37","0","0","0","0","231","280","0","0","0","312","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","143"
"0x7f4d7f7779b0","      FMNMX R16, R91, R16, !PT","1205","117","1205","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","114","0","0","0","0","63","0","0","0","0","430","277","0","0","0","321","0","0","2","0","0","0","0","19","0","0","0","0","0","0","0","0","0","96"
"0x7f4d7f7779c0","      FMNMX R8, R93, R8, !PT","1000","189","1000","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","30","0","0","0","0","55","0","0","0","0","318","258","0","0","0","339","0","0","2","0","0","0","0","16","0","0","0","0","0","0","0","0","0","171"
"0x7f4d7f7779d0","      FMNMX R16, R95, R16, !PT","948","208","948","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","68","0","0","0","0","44","0","0","0","0","219","270","0","0","0","347","0","0","3","0","0","0","0","16","0","0","0","0","0","0","0","0","0","189"
"0x7f4d7f7779e0","      FMNMX R8, R97, R8, !PT","1145","131","1145","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","66","0","0","0","0","100","0","0","0","0","346","279","0","0","0","354","0","0","2","0","0","0","0","21","0","0","0","0","0","0","0","0","0","108"
"0x7f4d7f7779f0","      FMNMX R16, R99, R16, !PT","1862","260","1862","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","73","0","0","0","0","312","0","0","0","0","776","291","0","0","0","410","0","0","2","0","0","0","0","144","0","0","0","0","0","0","0","0","0","114"
"0x7f4d7f777a00","      FMNMX R8, R101, R8, !PT","918","187","918","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","119","0","0","0","0","43","0","0","0","0","175","250","0","0","0","331","0","0","2","0","0","0","0","28","0","0","0","0","0","0","0","0","0","157"
"0x7f4d7f777a10","      FMNMX R16, R103, R16, !PT","1071","119","1071","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","68","0","0","0","0","96","0","0","0","0","341","269","0","0","0","297","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","114"
"0x7f4d7f777a20","      FMNMX R8, R105, R8, !PT","1033","145","1033","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","79","0","0","0","0","66","0","0","0","0","206","270","0","0","0","412","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","131"
"0x7f4d7f777a30","      FMNMX R16, R107, R16, !PT","1190","188","1190","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","90","0","0","0","0","126","0","0","0","0","384","303","0","0","0","287","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","0","95"
"0x7f4d7f777a40","      FMNMX R8, R109, R8, !PT","992","195","992","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","83","0","0","0","0","58","0","0","0","0","240","260","0","0","0","351","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","167"
"0x7f4d7f777a50","      FMNMX R16, R111, R16, !PT","1446","241","1446","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","112","0","0","0","0","233","0","0","0","0","499","268","0","0","0","334","0","0","0","0","0","0","0","119","0","0","0","0","0","0","0","0","0","122"
"0x7f4d7f777a60","      FMNMX R8, R113, R8, !PT","1144","223","1144","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","69","0","0","0","0","123","0","0","0","0","380","300","0","0","0","272","0","0","2","0","0","0","0","112","0","0","0","0","0","0","0","0","0","109"
"0x7f4d7f777a70","      FMNMX R16, R115, R16, !PT","1125","200","1125","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","45","0","0","0","0","108","0","0","0","0","346","247","0","0","0","379","0","0","2","0","0","0","0","88","0","0","0","0","0","0","0","0","0","110"
"0x7f4d7f777a80","      FMNMX R8, R117, R8, !PT","917","231","917","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","38","0","0","0","0","63","0","0","0","0","169","285","0","0","0","362","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","182"
"0x7f4d7f777a90","      SHFL.BFLY PT, R9, R8, 0x2, 0x1f","4053","2422","4053","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","211","0","0","0","1945","0","0","0","0","0","206","279","0","0","0","1412","0","0","159","0","0","0","1687","0","0","0","0","0","0","0","0","0","0","576"
"0x7f4d7f777aa0","      FMNMX R9, R8, R9, !PT","19792","14123","19792","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","30","0","0","0","0","216","0","0","0","0","706","267","18284","0","0","289","0","0","5","0","0","0","0","50","0","0","0","0","0","0","13844","0","0","224"
"0x7f4d7f777ab0","      SHFL.BFLY PT, R14, R9, 0x1, 0x1f","2321","839","2321","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","138","0","0","0","0","0","0","0","0","0","792","258","0","0","0","1133","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","737"
"0x7f4d7f777ac0","      FMNMX R8, R9, R14, !PT","9954","5584","9954","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","46","0","0","0","0","255","0","0","0","0","892","263","8218","0","0","280","0","0","2","0","0","0","0","76","0","0","0","0","0","0","5292","0","0","214"
"0x7f4d7f777ad0","      FMNMX R9, R119, R16, !PT","815","225","815","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","7","0","0","0","0","79","0","0","0","0","233","260","0","0","0","236","0","0","2","0","0","0","0","29","0","0","0","0","0","0","0","0","0","194"
"0x7f4d7f777ae0","      FMUL R11, R8, 0.12751743197441101074","2166","404","2166","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","1291","254","0","0","0","549","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378"
"0x7f4d7f777af0","      SHFL.BFLY PT, R20, R9, 0x2, 0x1f","1094","243","1094","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","106","0","0","0","0","0","0","0","0","0","444","267","0","0","0","277","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153"
"0x7f4d7f777b00","      FFMA R14, R88, 0.12751743197441101074, -R11","1201","156","1201","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","644","270","0","0","0","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156"
"0x7f4d7f777b10","      FFMA R15, R89, 0.12751743197441101074, -R11","353","0","353","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","77","0","0","0","0","0","0","0","0","0","0","276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b20","      FFMA R92, R92, 0.12751743197441101074, -R11","286","0","286","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b30","      FFMA R18, R96, 0.12751743197441101074, -R11","332","0","332","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","0","258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b40","      FFMA R19, R100, 0.12751743197441101074, -R11","270","0","270","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b50","      FSETP.GEU.AND P5, PT, R14, -126, PT","503","0","503","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","218","0","0","0","0","0","0","0","0","0","0","285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b60","      FFMA R21, R108, 0.12751743197441101074, -R11","326","0","326","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","71","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b70","      FSETP.GEU.AND P3, PT, R15, -126, PT","394","0","394","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","113","0","0","0","0","0","0","0","0","0","0","281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b80","      FFMA R23, R116, 0.12751743197441101074, -R11","285","0","285","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f777b90","      FSETP.GEU.AND P1, PT, R92, -126, PT","306","0","306","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","53","0","0","0","0","0","0","0","0","0","0","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
